schema_version,round_id,player_address_hash,timestamp,round_type,grid_size,steps,correct_steps,time_elapsed_ms,time_limit_ms,is_perfect,time_expired,session_id,mean_reaction_time,std_reaction_time,min_reaction_time,max_reaction_time,entropy_reaction_time,mean_inter_click_interval,std_inter_click_interval,entropy_inter_click,mean_click_x_norm,std_click_x_norm,mean_click_y_norm,std_click_y_norm,click_position_entropy,misclick_count,double_click_count,first_click_reaction_time,click_hesitation_count,mouse_move_count,mouse_total_distance,mouse_avg_speed,mouse_max_speed,mouse_direction_changes,mouse_acceleration_changes,mouse_pause_count,mouse_idle_time_ratio,round_in_session,session_avg_time_per_round,consecutive_perfect_rounds,time_pressure_ratio,speed_to_accuracy_ratio,dominant_click_type,device_info_hash,label
1,"1761537456263_aata7479x","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:57:45.675Z","INFINITE",5,8,6,9412,18000,0,0,"sess_xcb415rr_1761537299232",443.833,333.488,234.000,1153.000,1.2516,479.800,354.536,1.3710,0.1322,0.0625,0.6857,0.0861,2.5216,1,0,264.000,2,0,0.00,0.0000,0.0000,0,0,0,0.0000,15,6426.867,0,0.5229,221.9167,"mouse","4b3a3162c9abb194","human"
1,"1761537460551_u0dljds1z","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:57:49.296Z","INFINITE",4,7,7,8745,18400,1,0,"sess_i3kh3e3p_1761537327465",431.333,893.831,31.000,2430.000,0.6500,511.200,959.400,0.7219,0.1400,0.0477,0.8691,0.0853,2.5216,0,5,32.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,13,6458.615,1,0.4753,431.3333,"mouse","e6b71e3412bfade7","human"
1,"1761537464658_tn6kcu9tp","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:57:50.640Z","INFINITE",4,7,1,5982,18200,0,0,"sess_yheuq9yo_1761537321926",31.000,0.000,31.000,31.000,0.0000,0.000,0.000,0.0000,0.0764,0.0265,0.7339,0.0942,1.0000,1,1,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,17,5725.471,0,0.3287,15.5000,"mouse","8313f4547f73e3c2","human"
1,"1761537463706_ax2y8atey","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:57:51.253Z","INFINITE",4,6,3,7547,18800,0,0,"sess_5wydnjfo_1761537334877",454.667,249.722,112.000,700.000,1.5850,406.000,294.000,1.0000,0.1587,0.0362,0.7385,0.0859,2.0000,1,1,552.000,2,0,0.00,0.0000,0.0000,0,0,0,0.0000,12,6764.250,0,0.4014,227.3333,"mouse","c66ce809a25f3649","human"
1,"1761537470780_0uogvy4vv","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:57:59.035Z","INFINITE",4,7,7,8254,18200,1,0,"sess_i3kh3e3p_1761537327465",295.667,97.770,230.000,512.000,1.2516,303.200,105.500,1.3710,0.1350,0.0638,0.9209,0.0693,2.8074,0,0,258.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,14,6586.857,2,0.4535,295.6667,"mouse","e6b71e3412bfade7","human"
1,"1761537472902_hy1slfdy6","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:58:01.716Z","INFINITE",4,7,7,8814,18200,1,0,"sess_yheuq9yo_1761537321926",455.167,865.862,30.000,2385.000,0.6500,539.800,925.571,0.7219,0.1635,0.0441,0.7743,0.0851,2.8074,0,4,32.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,18,5897.056,1,0.4843,455.1667,"mouse","8313f4547f73e3c2","human"
1,"1761537474974_2zmjbtr8u","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:58:04.152Z","INFINITE",4,6,3,9178,18800,0,0,"sess_5wydnjfo_1761537334877",983.667,612.891,527.000,1850.000,0.9183,1212.000,638.000,1.0000,0.1459,0.0425,0.6991,0.0859,2.0000,1,0,527.000,3,0,0.00,0.0000,0.0000,0,0,0,0.0000,13,6949.923,0,0.4882,491.8333,"mouse","c66ce809a25f3649","human"
1,"1761537476947_8xymy2pcz","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:58:04.883Z","INFINITE",5,8,8,7936,18000,1,0,"sess_xcb415rr_1761537299232",198.857,274.501,31.000,836.000,1.6645,226.833,287.107,1.7925,0.1619,0.0516,0.7311,0.1260,2.7500,0,4,31.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,16,6521.188,1,0.4409,198.8571,"mouse","4b3a3162c9abb194","human"
1,"1761537480097_qrtnwr7z2","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:58:08.357Z","INFINITE",5,8,2,8260,18000,0,0,"sess_i3kh3e3p_1761537327465",230.500,3.500,227.000,234.000,1.0000,227.000,0.000,0.0000,0.0811,0.0408,0.8895,0.0831,1.5850,1,0,234.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,15,6698.400,0,0.4589,115.2500,"mouse","e6b71e3412bfade7","human"
1,"1761537486266_kooqmt6dx","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:58:14.915Z","INFINITE",5,8,3,8649,17800,0,0,"sess_xcb415rr_1761537299232",764.333,925.582,31.000,2070.000,0.9183,111.500,80.500,1.0000,0.1504,0.0600,0.6183,0.0680,2.0000,1,1,2070.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,17,6646.353,0,0.4859,382.1667,"mouse","4b3a3162c9abb194","human"
1,"1761537483486_osjucmbrr","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:58:16.251Z","INFINITE",5,8,8,12765,18000,1,0,"sess_yheuq9yo_1761537321926",887.000,991.182,30.000,2527.000,1.3788,613.667,789.433,0.9183,0.1559,0.0634,0.8753,0.0730,2.2500,0,4,2527.000,3,0,0.00,0.0000,0.0000,0,0,0,0.0000,19,6258.526,2,0.7092,887.0000,"mouse","8313f4547f73e3c2","human"
1,"1761537489451_xei2vlhe7","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:58:17.174Z","INFINITE",5,8,4,7723,18000,0,0,"sess_i3kh3e3p_1761537327465",244.750,23.263,221.000,269.000,1.0000,252.667,21.700,0.9183,0.0956,0.0474,0.8407,0.0799,1.5219,1,0,221.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,16,6762.438,0,0.4291,122.3750,"mouse","e6b71e3412bfade7","human"
1,"1761537496480_2xx39isff","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:58:23.024Z","INFINITE",5,8,1,6544,17800,0,0,"sess_xcb415rr_1761537299232",31.000,0.000,31.000,31.000,0.0000,0.000,0.000,0.0000,0.0927,0.0462,0.6388,0.0000,0.0000,1,1,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,18,6640.667,0,0.3676,15.5000,"mouse","4b3a3162c9abb194","human"
1,"1761537495482_ipser74q6","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:58:24.737Z","INFINITE",4,6,6,9255,18800,1,0,"sess_5wydnjfo_1761537334877",625.000,41.919,579.000,698.000,1.9219,606.750,23.048,2.0000,0.1673,0.0460,0.7451,0.1059,2.2516,0,0,698.000,5,0,0.00,0.0000,0.0000,0,0,0,0.0000,14,7114.571,1,0.4923,625.0000,"mouse","c66ce809a25f3649","human"
1,"1761537498518_7lpxba5qb","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:58:28.458Z","INFINITE",5,8,5,9940,17800,0,0,"sess_yheuq9yo_1761537321926",556.600,494.314,31.000,1243.000,1.9219,659.250,502.741,2.0000,0.1577,0.0469,0.7936,0.1185,2.5850,1,2,146.000,2,0,0.00,0.0000,0.0000,0,0,0,0.0000,20,6442.600,0,0.5584,278.3000,"mouse","8313f4547f73e3c2","human"
1,"1761537504104_2e9baq12j","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:58:32.681Z","INFINITE",5,8,8,8577,17800,1,0,"sess_xcb415rr_1761537299232",266.000,101.850,206.000,512.000,1.1488,274.833,107.499,1.2516,0.1446,0.0629,0.7414,0.1281,3.0000,0,0,213.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,19,6742.579,1,0.4819,266.0000,"mouse","4b3a3162c9abb194","human"
1,"1761537507904_thgcwslfi","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:58:34.905Z","INFINITE",5,8,8,7001,18000,1,0,"sess_i3kh3e3p_1761537327465",61.857,73.953,31.000,243.000,0.5917,66.833,78.785,0.6500,0.1660,0.0610,0.8840,0.0726,2.4056,0,6,32.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,17,6776.471,1,0.3889,61.8571,"mouse","e6b71e3412bfade7","human"
1,"1761537509927_xf326re08","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:58:36.316Z","INFINITE",5,8,1,6389,17800,0,0,"sess_yheuq9yo_1761537321926",31.000,0.000,31.000,31.000,0.0000,0.000,0.000,0.0000,0.1294,0.0424,0.8941,0.0377,1.0000,1,1,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,21,6440.048,0,0.3589,15.5000,"mouse","8313f4547f73e3c2","human"
1,"1761537506677_8simaasnk","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:58:37.562Z","INFINITE",4,6,6,10885,18600,1,0,"sess_5wydnjfo_1761537334877",965.200,614.366,635.000,2193.000,0.7219,1047.000,662.081,0.8113,0.1331,0.0491,0.7451,0.0841,2.5850,0,0,638.000,5,0,0.00,0.0000,0.0000,0,0,0,0.0000,15,7365.933,2,0.5852,965.2000,"mouse","c66ce809a25f3649","human"
1,"1761537516530_zqyccyd95","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:58:44.857Z","INFINITE",5,8,7,8327,17800,0,0,"sess_i3kh3e3p_1761537327465",258.143,104.363,183.000,495.000,1.6645,250.333,110.815,1.2516,0.1389,0.0650,0.8007,0.0745,2.7500,1,0,305.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,18,6862.611,0,0.4678,129.0714,"mouse","e6b71e3412bfade7","human"
1,"1761537518670_6ev20d3yo","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:58:45.318Z","INFINITE",4,7,7,6648,18400,1,0,"sess_5wydnjfo_1761537334877",80.333,111.655,30.000,330.000,0.6500,90.200,119.901,0.7219,0.1514,0.0507,0.7132,0.0827,2.8074,0,5,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,16,7321.063,3,0.3613,80.3333,"mouse","c66ce809a25f3649","human"
1,"1761537518937_hi8hejcod","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:58:45.712Z","INFINITE",5,8,4,6775,17800,0,0,"sess_yheuq9yo_1761537321926",105.250,128.605,31.000,328.000,0.8113,130.000,140.007,0.9183,0.1210,0.0623,0.7509,0.1022,2.3219,1,3,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,22,6455.273,0,0.3806,52.6250,"mouse","8313f4547f73e3c2","human"
1,"1761537515223_owg15a5gs","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:58:46.218Z","INFINITE",5,9,9,10995,17600,1,0,"sess_xcb415rr_1761537299232",492.125,725.119,182.000,2410.000,0.5436,533.000,766.515,0.5917,0.1388,0.0615,0.7117,0.1124,2.9477,0,0,206.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,20,6955.200,2,0.6247,492.1250,"mouse","4b3a3162c9abb194","human"
1,"1761537526787_z9qa24aok","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:58:53.208Z","INFINITE",4,7,5,6421,18200,0,0,"sess_5wydnjfo_1761537334877",55.200,48.902,30.000,153.000,0.7219,61.250,52.973,0.8113,0.1528,0.0559,0.7089,0.0759,2.5850,1,4,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,17,7268.118,0,0.3528,27.6000,"mouse","c66ce809a25f3649","human"
1,"1761537527493_xj1dth74l","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:58:54.216Z","INFINITE",5,8,5,6723,17800,0,0,"sess_i3kh3e3p_1761537327465",31.000,0.632,30.000,32.000,1.3710,31.000,0.707,1.5000,0.1317,0.0462,0.8784,0.0895,2.5850,1,5,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,19,6855.263,0,0.3777,15.5000,"mouse","e6b71e3412bfade7","human"
1,"1761537527647_96g1j9xnq","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:58:54.264Z","INFINITE",5,8,1,6616,17800,0,0,"sess_yheuq9yo_1761537321926",31.000,0.000,31.000,31.000,0.0000,0.000,0.000,0.0000,0.1718,0.0000,0.7810,0.1508,0.0000,1,1,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,23,6462.261,0,0.3717,15.5000,"mouse","8313f4547f73e3c2","human"
1,"1761537527627_3xqwppfin","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:58:56.747Z","INFINITE",5,9,2,9120,17400,0,0,"sess_xcb415rr_1761537299232",1147.500,917.500,230.000,2065.000,1.0000,230.000,0.000,0.0000,0.1696,0.0435,0.6115,0.0387,0.9183,1,0,2065.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,21,7058.286,0,0.5241,573.7500,"mouse","4b3a3162c9abb194","human"
1,"1761537535520_snayp4pks","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:59:02.453Z","INFINITE",5,8,8,6933,17800,1,0,"sess_yheuq9yo_1761537321926",60.571,72.029,30.000,237.000,0.5917,65.333,76.774,0.6500,0.1400,0.0627,0.8753,0.0499,2.7500,0,6,32.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,24,6481.875,1,0.3895,60.5714,"mouse","8313f4547f73e3c2","human"
1,"1761537536899_ydpl7fck0","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:59:04.709Z","INFINITE",5,8,8,7810,17800,1,0,"sess_i3kh3e3p_1761537327465",168.000,14.392,154.000,200.000,2.2359,169.500,15.031,2.2516,0.1281,0.0519,0.8673,0.0816,3.0000,0,0,159.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,20,6903.000,1,0.4388,168.0000,"mouse","e6b71e3412bfade7","human"
1,"1761537535661_1b83pl0cd","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:59:05.148Z","INFINITE",4,7,7,9487,18200,1,0,"sess_5wydnjfo_1761537334877",516.167,81.726,442.000,681.000,1.7925,512.800,89.146,1.3710,0.1316,0.0733,0.7165,0.0949,2.5216,0,0,533.000,3,0,0.00,0.0000,0.0000,0,0,0,0.0000,18,7391.389,1,0.5213,516.1667,"mouse","c66ce809a25f3649","human"
1,"1761537539708_7idrsaul4","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:59:08.369Z","INFINITE",5,9,9,8661,17400,1,0,"sess_xcb415rr_1761537299232",224.750,25.396,191.000,265.000,2.2500,225.000,27.140,2.2359,0.1798,0.0632,0.7938,0.1124,2.4194,0,0,223.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,22,7131.136,1,0.4978,224.7500,"mouse","4b3a3162c9abb194","human"
1,"1761537543581_axe9aichq","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:59:11.975Z","INFINITE",5,9,9,8393,17600,1,0,"sess_yheuq9yo_1761537321926",180.750,343.094,30.000,1079.000,1.0613,202.143,361.757,1.1488,0.1389,0.0557,0.7308,0.1066,3.1699,0,6,31.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,25,6558.320,2,0.4769,180.7500,"mouse","8313f4547f73e3c2","human"
1,"1761537545801_ukfe7nr4d","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:59:12.768Z","INFINITE",5,9,3,6967,17600,0,0,"sess_i3kh3e3p_1761537327465",31.333,0.943,30.000,32.000,0.9183,31.000,1.000,1.0000,0.0848,0.0359,0.9339,0.0471,2.0000,1,3,32.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,21,6906.048,0,0.3959,15.6667,"mouse","e6b71e3412bfade7","human"
1,"1761537546598_13t6pe6r3","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:59:16.334Z","INFINITE",5,8,5,9736,18000,0,0,"sess_5wydnjfo_1761537334877",542.600,18.073,520.000,565.000,1.5219,548.250,15.770,1.0000,0.1284,0.0613,0.7975,0.0782,2.2516,1,0,520.000,5,0,0.00,0.0000,0.0000,0,0,0,0.0000,19,7514.789,0,0.5409,271.3000,"mouse","c66ce809a25f3649","human"
1,"1761537551277_pv2wbqyw8","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:59:19.036Z","INFINITE",5,10,2,7759,17200,0,0,"sess_xcb415rr_1761537299232",208.500,17.500,191.000,226.000,1.0000,226.000,0.000,0.0000,0.1542,0.0218,0.6388,0.0000,0.0000,1,0,191.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,23,7158.435,0,0.4511,104.2500,"mouse","4b3a3162c9abb194","human"
1,"1761537554750_gjk42s24w","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:59:21.687Z","INFINITE",5,9,2,6937,17600,0,0,"sess_i3kh3e3p_1761537327465",31.000,0.000,31.000,31.000,0.0000,31.000,0.000,0.0000,0.1967,0.0408,0.8673,0.0000,0.0000,1,2,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,22,6907.455,0,0.3941,15.5000,"mouse","e6b71e3412bfade7","human"
1,"1761537559182_k4suc4vio","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:59:30.182Z","INFINITE",5,8,8,11000,18000,1,0,"sess_5wydnjfo_1761537334877",557.143,80.106,435.000,676.000,2.2359,564.167,84.505,2.2516,0.1354,0.0419,0.7545,0.0853,3.0000,0,0,515.000,6,0,0.00,0.0000,0.0000,0,0,0,0.0000,20,7689.050,1,0.6111,557.1429,"mouse","c66ce809a25f3649","human"
1,"1761537561204_ypnf9rn5n","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:59:30.265Z","INFINITE",5,10,9,9061,17200,0,0,"sess_xcb415rr_1761537299232",211.556,384.670,30.000,1277.000,1.2244,234.125,402.346,1.2988,0.1665,0.0591,0.7373,0.1088,3.3219,1,6,31.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,24,7237.708,0,0.5268,105.7778,"mouse","4b3a3162c9abb194","human"
1,"1761537563264_hokr33q8u","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:59:30.514Z","INFINITE",5,9,9,7250,17600,1,0,"sess_i3kh3e3p_1761537327465",48.250,44.133,31.000,165.000,0.5436,50.714,46.662,0.5917,0.1052,0.0532,0.8303,0.0837,2.7255,0,7,31.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,23,6922.348,1,0.4119,48.2500,"mouse","e6b71e3412bfade7","human"
1,"1761537562241_g70g9jf2c","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:59:34.392Z","INFINITE",5,9,9,12151,17400,1,0,"sess_yheuq9yo_1761537321926",658.875,803.285,233.000,2765.000,1.0613,358.000,115.075,2.2359,0.1247,0.0507,0.7810,0.1066,3.1699,0,0,2765.000,2,0,0.00,0.0000,0.0000,0,0,0,0.0000,26,6773.423,3,0.6983,658.8750,"mouse","8313f4547f73e3c2","human"
1,"1761537571661_9q3nckawl","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:59:38.935Z","INFINITE",5,8,1,7274,17800,0,0,"sess_5wydnjfo_1761537334877",497.000,0.000,497.000,497.000,0.0000,0.000,0.000,0.0000,0.0935,0.0419,0.7223,0.0644,1.0000,1,0,497.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,21,7669.286,0,0.4087,248.5000,"mouse","c66ce809a25f3649","human"
1,"1761537572627_12qa09xv6","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:59:40.011Z","INFINITE",5,10,5,7384,17200,0,0,"sess_xcb415rr_1761537299232",45.600,29.703,30.000,105.000,0.7219,49.500,32.043,0.8113,0.1696,0.0344,0.6662,0.1128,2.2516,1,5,30.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,25,7243.560,0,0.4293,22.8000,"mouse","4b3a3162c9abb194","human"
1,"1761537573467_t31omxq3y","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:59:42.586Z","INFINITE",5,9,4,9119,17400,0,0,"sess_i3kh3e3p_1761537327465",614.000,937.896,31.000,2236.000,0.8113,808.333,1010.843,0.9183,0.1216,0.0849,0.8673,0.0842,1.9219,1,2,31.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,24,7013.875,0,0.5241,307.0000,"mouse","e6b71e3412bfade7","human"
1,"1761537575703_u5ewr1knk","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T03:59:46.123Z","INFINITE",5,10,10,10420,17200,1,0,"sess_yheuq9yo_1761537321926",305.889,58.150,237.000,446.000,1.7527,301.250,60.087,1.4056,0.1125,0.0635,0.7660,0.1108,3.3219,0,0,343.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,27,6908.481,4,0.6058,305.8889,"mouse","8313f4547f73e3c2","human"
1,"1761537582326_k3ilxy7lz","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:59:50.164Z","INFINITE",5,10,10,7838,17200,1,0,"sess_xcb415rr_1761537299232",78.444,90.058,29.000,260.000,0.7642,84.500,93.778,0.8113,0.1573,0.0554,0.7783,0.1163,3.1219,0,7,30.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,26,7266.423,1,0.4557,78.4444,"mouse","4b3a3162c9abb194","human"
1,"1761537583925_nkq2t0l3u","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T03:59:52.557Z","INFINITE",5,9,9,8632,17400,1,0,"sess_i3kh3e3p_1761537327465",195.750,95.628,145.000,448.000,0.5436,159.714,7.905,2.1281,0.1196,0.0616,0.9043,0.0776,2.9477,0,1,448.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,25,7078.600,1,0.4961,195.7500,"mouse","e6b71e3412bfade7","human"
1,"1761537581432_4qi794kcy","76ef0ecebc0b613abaf86562b711a178","2025-10-27T03:59:52.933Z","INFINITE",5,8,8,11501,17800,1,0,"sess_5wydnjfo_1761537334877",654.429,120.440,477.000,817.000,2.5216,627.333,108.555,2.2516,0.1511,0.0693,0.6981,0.0849,3.0000,0,0,817.000,6,0,0.00,0.0000,0.0000,0,0,0,0.0000,22,7843.455,1,0.6461,654.4286,"mouse","c66ce809a25f3649","human"
1,"1761537591605_i1dfqzcts","f4f888e07d939001c24602f06ab83b7d","2025-10-27T03:59:58.739Z","INFINITE",6,10,9,7133,17000,0,0,"sess_xcb415rr_1761537299232",30.556,0.685,30.000,32.000,1.3516,30.625,0.696,1.4056,0.1388,0.0626,0.6662,0.1146,3.3219,1,9,30.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,27,7261.481,0,0.4196,15.2778,"mouse","4b3a3162c9abb194","human"
1,"1761537594802_tignngqva","76ef0ecebc0b613abaf86562b711a178","2025-10-27T04:00:02.768Z","INFINITE",5,9,1,7966,17600,0,0,"sess_5wydnjfo_1761537334877",570.000,0.000,570.000,570.000,0.0000,0.000,0.000,0.0000,0.1563,0.0210,0.7545,0.0322,1.0000,1,0,570.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,23,7848.783,0,0.4526,285.0000,"mouse","c66ce809a25f3649","human"
1,"1761537594267_prq130387","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T04:00:03.051Z","INFINITE",5,10,10,8784,17200,1,0,"sess_i3kh3e3p_1761537327465",164.778,46.989,121.000,290.000,1.7527,168.250,48.738,1.7500,0.1194,0.0666,0.8484,0.0833,3.1219,0,5,137.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,26,7144.192,2,0.5107,164.7778,"mouse","e6b71e3412bfade7","human"
1,"1761537598764_cchtzod0u","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T04:00:07.468Z","INFINITE",6,10,5,8704,17000,0,0,"sess_yheuq9yo_1761537321926",315.600,56.454,242.000,389.000,2.3219,313.250,62.898,2.0000,0.1412,0.0719,0.7810,0.1010,2.2516,1,0,325.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,28,6972.607,0,0.5120,157.8000,"mouse","8313f4547f73e3c2","human"
1,"1761537600844_sj1wh6st3","f4f888e07d939001c24602f06ab83b7d","2025-10-27T04:00:11.057Z","INFINITE",6,10,10,10213,17000,1,0,"sess_xcb415rr_1761537299232",324.556,170.867,187.000,748.000,1.8800,271.625,87.351,2.0000,0.1234,0.0607,0.7140,0.1111,3.3219,0,0,748.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,28,7366.893,1,0.6008,324.5556,"mouse","4b3a3162c9abb194","human"
1,"1761537605498_dlgheeftn","76ef0ecebc0b613abaf86562b711a178","2025-10-27T04:00:15.910Z","INFINITE",5,9,4,10412,17600,0,0,"sess_5wydnjfo_1761537334877",741.000,85.513,659.000,878.000,1.5000,739.000,98.661,0.9183,0.1270,0.0411,0.7481,0.1047,2.3219,1,0,747.000,4,0,0.00,0.0000,0.0000,0,0,0,0.0000,24,7955.583,0,0.5916,370.5000,"mouse","c66ce809a25f3649","human"
1,"1761537609922_tjr81zlvw","9988d569b2c36937a5c25b8ad2e311b2","2025-10-27T04:00:17.622Z","INFINITE",6,10,2,7700,17000,0,0,"sess_yheuq9yo_1761537321926",303.000,30.000,273.000,333.000,1.0000,333.000,0.000,0.0000,0.1589,0.0601,0.7496,0.0513,1.5850,1,0,273.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,29,6997.690,0,0.4529,151.5000,"mouse","8313f4547f73e3c2","human"
1,"1761537612777_1g3oiz8oj","f4f888e07d939001c24602f06ab83b7d","2025-10-27T04:00:22.398Z","INFINITE",6,11,7,9621,16800,0,0,"sess_xcb415rr_1761537299232",288.286,282.256,153.000,978.000,0.5917,310.667,299.066,0.6500,0.1244,0.0621,0.6525,0.1134,3.0000,1,0,154.000,1,0,0.00,0.0000,0.0000,0,0,0,0.0000,29,7444.621,0,0.5727,144.1429,"mouse","4b3a3162c9abb194","human"
1,"1761537618452_p9npy8se6","76ef0ecebc0b613abaf86562b711a178","2025-10-27T04:00:30.054Z","INFINITE",5,9,5,11602,17600,0,0,"sess_5wydnjfo_1761537334877",822.400,179.037,593.000,1076.000,2.3219,832.750,198.827,2.0000,0.1354,0.0593,0.6579,0.0911,1.9183,1,0,781.000,5,0,0.00,0.0000,0.0000,0,0,0,0.0000,25,8101.440,0,0.6592,411.2000,"mouse","c66ce809a25f3649","human"
1,"1761537624196_bjtyhoccm","c98cace2fda2cd9efd142ea27f9fb5bc","2025-10-27T04:00:32.959Z","INFINITE",6,10,10,8763,17000,1,0,"sess_i3kh3e3p_1761537327465",196.667,97.450,132.000,412.000,0.9864,202.000,102.115,1.0613,0.1526,0.0754,0.8438,0.0987,2.9219,0,4,154.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,27,7204.148,3,0.5155,196.6667,"mouse","e6b71e3412bfade7","human"
1,"1761537624992_7w6319vyt","f4f888e07d939001c24602f06ab83b7d","2025-10-27T04:00:33.850Z","INFINITE",6,11,5,8858,16800,0,0,"sess_xcb415rr_1761537299232",286.000,111.848,186.000,460.000,1.3710,263.000,113.985,0.8113,0.1645,0.0517,0.7664,0.1075,2.5850,1,0,378.000,0,0,0.00,0.0000,0.0000,0,0,0,0.0000,30,7491.733,0,0.5273,143.0000,"mouse","4b3a3162c9abb194","human"
